# N plain_error stratified_error
100 0.0429539 0.0505671
200 0.00755402 0.203461
400 0.0208502 0.0494638
800 0.00280552 0.00462653
1600 0.0119987 0.0160518
3200 0.0123369 0.00276007
6400 0.00455213 0.0170199
12800 0.00769466 0.0056221
25600 0.00137045 0.00373794
51200 0.00425759 0.00304914
102400 0.001374 0.00105468
204800 0.000522381 0.000721837
409600 0.00136144 0.00088211
819200 0.000362582 4.63274e-05
