2.18 -0.572215 -0.554746 0.802894
2.19 -0.580387 -0.562446 0.797308
2.2 -0.588501 -0.570146 0.791645
2.21 -0.596557 -0.577845 0.785905
2.22 -0.604552 -0.585545 0.780088
2.23 -0.612488 -0.593245 0.774194
2.24 -0.620362 -0.600945 0.768223
2.25 -0.628174 -0.608645 0.762175
2.26 -0.635923 -0.616345 0.75605
2.27 -0.643608 -0.624045 0.749848
2.28 -0.65123 -0.631745 0.743569
2.29 -0.658786 -0.639445 0.737214
2.3 -0.666276 -0.647145 0.730781
2.31 -0.6737 -0.654845 0.724271
2.32 -0.681056 -0.662545 0.717684
2.33 -0.688344 -0.670245 0.71102
2.34 -0.695563 -0.677945 0.704279
2.35 -0.702713 -0.685645 0.697461
2.36 -0.709793 -0.693345 0.690566
2.37 -0.716801 -0.701044 0.683594
2.38 -0.723738 -0.708744 0.676545
2.39 -0.730602 -0.716444 0.669419
2.4 -0.737394 -0.724144 0.662216
2.41 -0.744111 -0.731844 0.654936
2.42 -0.750755 -0.739544 0.647579
2.43 -0.757323 -0.747244 0.640145
2.44 -0.763815 -0.754944 0.632634
2.45 -0.770231 -0.762644 0.625046
2.46 -0.77657 -0.770344 0.617381
2.47 -0.782832 -0.778044 0.60964
2.48 -0.789015 -0.785744 0.601821
2.49 -0.795119 -0.793444 0.593925
2.5 -0.801144 -0.801144 0.585952
2.51 -0.807088 -0.804921 0.577921
2.52 -0.812952 -0.808698 0.569853
2.53 -0.818735 -0.812475 0.561747
2.54 -0.824435 -0.816252 0.553604
2.55 -0.830054 -0.820029 0.545422
2.56 -0.835589 -0.823805 0.537203
2.57 -0.84104 -0.827582 0.528946
2.58 -0.846408 -0.831359 0.520652
2.59 -0.851691 -0.835136 0.512319
2.6 -0.856889 -0.838913 0.503949
2.61 -0.862001 -0.84269 0.495541
2.62 -0.867027 -0.846467 0.487095
2.63 -0.871966 -0.850244 0.478611
2.64 -0.876818 -0.854021 0.47009
2.65 -0.881582 -0.857798 0.461531
2.66 -0.886258 -0.861575 0.452934
2.67 -0.890846 -0.865352 0.4443
2.68 -0.895344 -0.869129 0.435627
2.69 -0.899753 -0.872906 0.426917
2.7 -0.904072 -0.876683 0.418169
2.71 -0.908301 -0.88046 0.409383
2.72 -0.912438 -0.884237 0.40056
2.73 -0.916485 -0.888014 0.391699
2.74 -0.92044 -0.891791 0.3828
2.75 -0.924302 -0.895568 0.373863
2.76 -0.928073 -0.899345 0.364888
2.77 -0.93175 -0.903122 0.355876
2.78 -0.935335 -0.906899 0.346826
2.79 -0.938825 -0.910676 0.337738
2.8 -0.942222 -0.914453 0.328612
2.81 -0.945525 -0.91823 0.319449
2.82 -0.948733 -0.922007 0.310248
2.83 -0.951847 -0.925784 0.301009
2.84 -0.954865 -0.929561 0.291732
2.85 -0.957787 -0.933338 0.282417
2.86 -0.960614 -0.937115 0.273065
2.87 -0.963345 -0.940892 0.263675
2.88 -0.965979 -0.944669 0.254247
2.89 -0.968517 -0.948446 0.244782
2.9 -0.970958 -0.952223 0.235278
2.91 -0.973302 -0.956 0.225737
2.92 -0.975549 -0.959777 0.216158
2.93 -0.977698 -0.963554 0.206542
2.94 -0.979749 -0.967331 0.196887
2.95 -0.981702 -0.971108 0.187195
2.96 -0.983557 -0.974885 0.177465
2.97 -0.985314 -0.978662 0.167697
2.98 -0.986972 -0.982439 0.157892
2.99 -0.988532 -0.986216 0.148049
3 -0.989992 -0.989992 0.138168
3.01 -0.991354 -0.988922 0.128273
3.02 -0.992617 -0.987851 0.118389
3.03 -0.99378 -0.98678 0.108516
3.04 -0.994844 -0.98571 0.0986536
3.05 -0.995808 -0.984639 0.0888019
3.06 -0.996673 -0.983568 0.0789609
3.07 -0.997438 -0.982497 0.0691305
3.08 -0.998104 -0.981427 0.0593109
3.09 -0.998669 -0.980356 0.049502
3.1 -0.999135 -0.979285 0.0397038
3.11 -0.999501 -0.978215 0.0299163
3.12 -0.999767 -0.977144 0.0201395
3.13 -0.999933 -0.976073 0.0103734
3.14 -0.999999 -0.975002 0.000618037
3.15 -0.999965 -0.973932 -0.00912663
3.16 -0.999831 -0.972861 -0.0188606
3.17 -0.999597 -0.97179 -0.0285839
3.18 -0.999263 -0.97072 -0.0382964
3.19 -0.998829 -0.969649 -0.0479982
3.2 -0.998295 -0.968578 -0.0576894
3.21 -0.997661 -0.967507 -0.0673698
3.22 -0.996928 -0.966437 -0.0770395
3.23 -0.996095 -0.965366 -0.0866985
3.24 -0.995162 -0.964295 -0.0963469
3.25 -0.99413 -0.963225 -0.105984
3.26 -0.992998 -0.962154 -0.115611
3.27 -0.991767 -0.961083 -0.125228
3.28 -0.990437 -0.960012 -0.134833
3.29 -0.989008 -0.958942 -0.144428
3.3 -0.98748 -0.957871 -0.154012
3.31 -0.985853 -0.9568 -0.163585
3.32 -0.984128 -0.95573 -0.173148
3.33 -0.982304 -0.954659 -0.1827
3.34 -0.980382 -0.953588 -0.192241
3.35 -0.978362 -0.952517 -0.201772
3.36 -0.976244 -0.951447 -0.211291
3.37 -0.974028 -0.950376 -0.2208
3.38 -0.971715 -0.949305 -0.230299
3.39 -0.969305 -0.948235 -0.239787
3.4 -0.966798 -0.947164 -0.249264
3.41 -0.964194 -0.946093 -0.25873
3.42 -0.961494 -0.945022 -0.268185
3.43 -0.958698 -0.943952 -0.27763
3.44 -0.955806 -0.942881 -0.287064
3.45 -0.952818 -0.94181 -0.296488
3.46 -0.949735 -0.94074 -0.305901
3.47 -0.946557 -0.939669 -0.315303
3.48 -0.943285 -0.938598 -0.324694
3.49 -0.939918 -0.937527 -0.334075
3.5 -0.936457 -0.936457 -0.343445
3.51 -0.932902 -0.9308 -0.352781
3.52 -0.929254 -0.925144 -0.362061
3.53 -0.925513 -0.919488 -0.371284
3.54 -0.92168 -0.913832 -0.38045
3.55 -0.917755 -0.908175 -0.38956
3.56 -0.913737 -0.902519 -0.398614
3.57 -0.909629 -0.896863 -0.407611
3.58 -0.905429 -0.891207 -0.416551
3.59 -0.901139 -0.88555 -0.425435
3.6 -0.896758 -0.879894 -0.434262
3.61 -0.892288 -0.874238 -0.443033
3.62 -0.887729 -0.868582 -0.451747
3.63 -0.883081 -0.862925 -0.460404
3.64 -0.878345 -0.857269 -0.469005
3.65 -0.873521 -0.851613 -0.47755
3.66 -0.868609 -0.845957 -0.486038
3.67 -0.863611 -0.8403 -0.494469
3.68 -0.858526 -0.834644 -0.502844
3.69 -0.853356 -0.828988 -0.511162
3.7 -0.8481 -0.823331 -0.519423
3.71 -0.842759 -0.817675 -0.527628
3.72 -0.837334 -0.812019 -0.535777
3.73 -0.831826 -0.806363 -0.543869
3.74 -0.826234 -0.800706 -0.551904
3.75 -0.820559 -0.79505 -0.559883
3.76 -0.814803 -0.789394 -0.567805
3.77 -0.808965 -0.783738 -0.575671
3.78 -0.803046 -0.778081 -0.58348
3.79 -0.797047 -0.772425 -0.591232
3.8 -0.790968 -0.766769 -0.598928
3.81 -0.78481 -0.761113 -0.606568
3.82 -0.778573 -0.755456 -0.614151
3.83 -0.772259 -0.7498 -0.621677
3.84 -0.765867 -0.744144 -0.629147
3.85 -0.759399 -0.738488 -0.63656
3.86 -0.752855 -0.732831 -0.643916
3.87 -0.746236 -0.727175 -0.651216
3.88 -0.739542 -0.721519 -0.65846
3.89 -0.732774 -0.715862 -0.665647
3.9 -0.725932 -0.710206 -0.672777
3.91 -0.719018 -0.70455 -0.679851
3.92 -0.712033 -0.698894 -0.686868
3.93 -0.704976 -0.693237 -0.693829
3.94 -0.697848 -0.687581 -0.700733
3.95 -0.690651 -0.681925 -0.70758
3.96 -0.683385 -0.676269 -0.714371
3.97 -0.67605 -0.670612 -0.721106
3.98 -0.668648 -0.664956 -0.727784
3.99 -0.661179 -0.6593 -0.734405
4 -0.653644 -0.653644 -0.74097
4.01 -0.646043 -0.644787 -0.747462
4.02 -0.638378 -0.63593 -0.753865
4.03 -0.630649 -0.627073 -0.76018
4.04 -0.622857 -0.618216 -0.766407
4.05 -0.615002 -0.609359 -0.772545
4.06 -0.607087 -0.600502 -0.778594
4.07 -0.59911 -0.591645 -0.784555
4.08 -0.591073 -0.582788 -0.790427
4.09 -0.582978 -0.573931 -0.796211
4.1 -0.574824 -0.565074 -0.801906
4.11 -0.566613 -0.556217 -0.807512
4.12 -0.558345 -0.54736 -0.81303
4.13 -0.550021 -0.538503 -0.818459
4.14 -0.541642 -0.529646 -0.8238
4.15 -0.533209 -0.520789 -0.829052
4.16 -0.524722 -0.511932 -0.834216
4.17 -0.516184 -0.503075 -0.839291
4.18 -0.507593 -0.494218 -0.844277
4.19 -0.498952 -0.485361 -0.849175
4.2 -0.490261 -0.476504 -0.853984
4.21 -0.481521 -0.467648 -0.858705
4.22 -0.472732 -0.458791 -0.863337
4.23 -0.463897 -0.449934 -0.867881
4.24 -0.455015 -0.441077 -0.872336
4.25 -0.446087 -0.43222 -0.876703
