1.71 -0.138755 -0.138481 -0.990574 0.987144
1.72 -0.148651 -0.14838 -0.989248 0.98571
1.73 -0.158532 -0.158265 -0.987817 0.984177
1.74 -0.168397 -0.168136 -0.986283 0.982545
1.75 -0.178246 -0.177991 -0.984643 0.980814
1.76 -0.188077 -0.187828 -0.9829 0.978985
1.77 -0.197889 -0.197648 -0.981052 0.977058
1.78 -0.207681 -0.207449 -0.979099 0.975032
1.79 -0.217452 -0.21723 -0.977042 0.972909
1.8 -0.227202 -0.22699 -0.974881 0.970688
1.81 -0.236929 -0.236727 -0.972616 0.968369
1.82 -0.246632 -0.246441 -0.970246 0.965953
1.83 -0.256311 -0.256132 -0.967771 0.96344
1.84 -0.265964 -0.265797 -0.965192 0.960831
1.85 -0.27559 -0.275435 -0.962509 0.958124
1.86 -0.285189 -0.285046 -0.959721 0.955322
1.87 -0.294759 -0.294629 -0.956829 0.952424
1.88 -0.3043 -0.304183 -0.953833 0.94943
1.89 -0.313811 -0.313706 -0.950732 0.94634
1.9 -0.32329 -0.323197 -0.947527 0.943156
1.91 -0.332736 -0.332656 -0.944217 0.939876
1.92 -0.34215 -0.342081 -0.940803 0.936503
1.93 -0.351529 -0.351471 -0.937284 0.933035
1.94 -0.360873 -0.360826 -0.933662 0.929473
1.95 -0.370181 -0.370144 -0.929934 0.925818
1.96 -0.379452 -0.379425 -0.926103 0.92207
1.97 -0.388685 -0.388666 -0.922167 0.91823
1.98 -0.397879 -0.397868 -0.918126 0.914297
1.99 -0.407033 -0.407028 -0.913981 0.910273
2 -0.416147 -0.416147 -0.909732 0.906157
2.01 -0.425219 -0.425223 -0.905392 0.90195
2.02 -0.434248 -0.434254 -0.900974 0.897653
2.03 -0.443234 -0.443242 -0.89648 0.893265
2.04 -0.452176 -0.452184 -0.891908 0.888788
2.05 -0.461073 -0.46108 -0.887258 0.884222
2.06 -0.469923 -0.469929 -0.882532 0.879566
2.07 -0.478727 -0.47873 -0.877728 0.874823
2.08 -0.487482 -0.487483 -0.872847 0.869992
2.09 -0.496189 -0.496187 -0.867888 0.865074
2.1 -0.504846 -0.50484 -0.862853 0.860068
2.11 -0.513453 -0.513443 -0.85774 0.854977
2.12 -0.522008 -0.521995 -0.85255 0.8498
2.13 -0.530511 -0.530494 -0.847282 0.844537
2.14 -0.538961 -0.53894 -0.841937 0.83919
2.15 -0.547358 -0.547333 -0.836515 0.833759
2.16 -0.555699 -0.55567 -0.831016 0.828244
2.17 -0.563985 -0.563953 -0.825439 0.822645
2.18 -0.572215 -0.572179 -0.819785 0.816965
2.19 -0.580387 -0.580348 -0.814054 0.811202
2.2 -0.588501 -0.58846 -0.808245 0.805358
2.21 -0.596557 -0.596513 -0.80236 0.799433
2.22 -0.604552 -0.604507 -0.796397 0.793428
2.23 -0.612488 -0.612441 -0.790356 0.787343
2.24 -0.620362 -0.620314 -0.784239 0.781179
2.25 -0.628174 -0.628125 -0.778044 0.774937
2.26 -0.635923 -0.635874 -0.771772 0.768617
